image_path,label_path,class_id,class_name,conf_det,x,y,w,h,ocr_text,ocr_conf
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram356_jpg.rf.cfbe43beec5190de0aec2304a119c9a4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram356_jpg.rf.cfbe43beec5190de0aec2304a119c9a4.txt,0,exit,0.4748,411,308,10,11,JI,0.1172
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram362_jpg.rf.454bad1f958adc3c2e4ab281ac24812b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram362_jpg.rf.454bad1f958adc3c2e4ab281ac24812b.txt,1,fire_extinguisher,0.2802,433,227,5,8,24,0.1263
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram373_jpg.rf.9fb08b6ca2da709f0122d38d101e9da4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram373_jpg.rf.9fb08b6ca2da709f0122d38d101e9da4.txt,0,exit,0.8091,123,503,27,40,4',0.7074
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram389_jpg.rf.68a41a587c8857f148980ff7df90458c.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram389_jpg.rf.68a41a587c8857f148980ff7df90458c.txt,1,fire_extinguisher,0.4204,119,7,16,16,#;,0.5809
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram389_jpg.rf.ac8e536a5f5d28a8e508de5e3b120778.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram389_jpg.rf.ac8e536a5f5d28a8e508de5e3b120778.txt,1,fire_extinguisher,0.4472,576,64,10,13,42,0.3489
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram412_jpg.rf.43afa981d829d1e067666236ad25fbcb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram412_jpg.rf.43afa981d829d1e067666236ad25fbcb.txt,1,fire_extinguisher,0.568,27,549,13,12,Al,0.0433
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram416_jpg.rf.864c97b3337b787b56a80d66c0a8a4a2.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram416_jpg.rf.864c97b3337b787b56a80d66c0a8a4a2.txt,1,fire_extinguisher,0.6073,279,263,25,39,Ir?,0.2004
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram447_jpg.rf.c564b980454f6606da8ca302dec021a1.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram447_jpg.rf.c564b980454f6606da8ca302dec021a1.txt,1,fire_extinguisher,0.3182,229,134,12,23,A,0.2436
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram447_jpg.rf.f48d5e7f31c9c4bc2667e67c69b1a090.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram447_jpg.rf.f48d5e7f31c9c4bc2667e67c69b1a090.txt,0,exit,0.7536,172,400,29,37,4,0.906
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram48_jpg.rf.2bffad77e3e7ca00ac4b6b9f994a3e88.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram48_jpg.rf.2bffad77e3e7ca00ac4b6b9f994a3e88.txt,1,fire_extinguisher,0.2888,49,283,30,31,76,0.0755
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram48_jpg.rf.f31a811e9170c2c865dc294838691db0.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram48_jpg.rf.f31a811e9170c2c865dc294838691db0.txt,1,fire_extinguisher,0.5025,54,276,23,29,3,0.8319
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram56_jpg.rf.269cb4703292f628bd812e7ef0590971.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram56_jpg.rf.269cb4703292f628bd812e7ef0590971.txt,1,fire_extinguisher,0.7597,581,246,48,66,U {,0.0542
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram56_jpg.rf.269cb4703292f628bd812e7ef0590971.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram56_jpg.rf.269cb4703292f628bd812e7ef0590971.txt,1,fire_extinguisher,0.4055,185,216,16,26,n,0.1973
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram56_jpg.rf.a9047490a9c906a8bac58072df6321db.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram56_jpg.rf.a9047490a9c906a8bac58072df6321db.txt,1,fire_extinguisher,0.5519,7,239,58,83,n,0.2174
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram56_jpg.rf.d373245ec4100cb7027c360b1cd26389.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram56_jpg.rf.d373245ec4100cb7027c360b1cd26389.txt,1,fire_extinguisher,0.6818,3,314,62,84,9/ €,0.1628
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram611_jpg.rf.91f9dec628b81ade54d55d4d277cfc5e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram611_jpg.rf.91f9dec628b81ade54d55d4d277cfc5e.txt,1,fire_extinguisher,0.439,407,306,13,26,5a,0.0017
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram693_jpg.rf.49e7543021764a57f51f9b3a7e9ab9b5.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram693_jpg.rf.49e7543021764a57f51f9b3a7e9ab9b5.txt,0,exit,0.3585,115,345,6,7,095,0.3043
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram693_jpg.rf.49e7543021764a57f51f9b3a7e9ab9b5.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram693_jpg.rf.49e7543021764a57f51f9b3a7e9ab9b5.txt,1,fire_extinguisher,0.3549,519,332,16,16,FA,0.0472
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram72_jpg.rf.82686074d85e441a3c162c24557e8f9d.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram72_jpg.rf.82686074d85e441a3c162c24557e8f9d.txt,1,fire_extinguisher,0.3411,75,352,5,9,19,0.1422
